STCODE,DIST,YEAR,RICE Kharif area,RICE Kharif production,RICE Total Area,RICE Total Production,RICE Total Yield,WHT Rabi area,WHT Rabi production,WHT Total Area,WHT Total Production,WHT Total Yield,MAIZ Kharif area,MAIZ Kharif production,MAIZ Total Area,MAIZ Total Production,MAIZ Total Yield,CPEA Rabi area,CPEA Rabi production,CPEA Total Area,CPEA Total Production,CPEA Total Yield,PPEA Kharif area,PPEA Kharif production,PPEA Total Area,PPEA Total Production,PPEA Total Yield,BLCK Total Area,BLCK Total Production,BLCK Total Yield,GREN Total Area,GREN Total Production,GREN Total Yield,SESA Kharif area,SESA Kharif production,SESA Total Area,SESA Total Production,SESA Total Yield,RM Rabi area,RM Rabi production,RM Total Area,RM Total Production,RM Total Yield,SCAN Total Area,SGUR Total Production,SCAN Total Yield
18,630,2008,0.0200,0.0200,0.0200,0.0200,1000.0000,0.2300,0.3000,0.2300,0.3000,1304.3478,0.2500,0.5600,0.2500,0.5600,2240.0000,4.8187,3.7509,4.7220,3.7926,799.5556,1.2684,0.8957,1.2784,0.8932,694.9281,0.0000,0.0100,0.0000,0.6161,0.2768,475.3206,0.5865,0.2578,0.6261,0.2813,474.1435,2.4771,1.2529,2.4726,1.2274,501.6564,0.2915,0.9370,2712.7206
18,630,2009,0.0200,0.0200,0.0200,0.0200,1000.0000,0.2000,0.1800,0.2000,0.1800,900.0000,0.2000,0.4800,0.2000,0.4800,2400.0000,4.8047,4.2464,4.7661,4.3289,744.3701,1.3257,0.8524,1.3461,0.8694,634.1998,0.0000,0.0000,0.0000,0.6063,0.2157,381.0083,0.4730,0.1835,0.4795,0.1916,399.8100,2.4295,1.2505,2.4299,1.2274,499.2931,0.4058,1.0331,2217.8603
18,630,2010,0.0200,0.0200,0.0200,0.0200,1000.0000,0.2000,0.3200,0.2000,0.3200,1600.0000,0.2000,0.6200,0.2000,0.6200,3100.0000,4.8326,3.7372,4.7184,3.7816,852.1863,1.2333,0.8413,1.2332,0.8490,684.8300,0.0000,0.0000,0.0000,0.5817,0.3111,539.7369,0.4035,0.1851,0.4154,0.1859,457.5368,2.4771,1.2508,2.4770,1.2274,544.1546,0.1011,0.3514,2877.4852
18,630,2011,0.0200,0.0200,0.0200,0.0200,1000.0000,0.2000,0.2000,0.2000,0.2000,1000.0000,0.1900,0.6000,0.1900,0.6000,3157.8947,4.7954,3.7361,4.7408,3.7824,760.9724,1.2338,0.8408,1.2330,0.8490,659.9664,0.0000,0.0000,0.0000,0.9062,0.3270,365.5144,0.3464,0.1993,0.4154,0.2053,483.5667,2.3822,1.2505,2.3788,1.2274,505.6865,0.5128,1.2552,2043.1743
18,630,2012,0.0200,0.0200,0.0200,0.0200,1000.0000,0.2000,0.3600,0.2000,0.3600,1800.0000,0.1900,0.5400,0.1900,0.5400,2842.1053,4.8326,3.7372,4.7232,3.7816,858.8313,1.2332,0.8417,1.2332,0.8490,693.9971,0.0000,0.0000,0.0000,0.4806,0.2806,579.1695,0.4130,0.1764,0.4281,0.1833,436.5900,2.4771,1.1894,2.4768,1.1622,519.3283,0.1018,0.4045,3107.4537
18,630,2013,0.0100,0.0200,0.0100,0.0200,2000.0000,0.1900,0.1900,0.1900,0.1900,1000.0000,0.2000,0.5300,0.2000,0.5300,2650.0000,4.7718,3.8358,4.7184,3.9925,830.3002,1.2812,0.9113,1.2842,0.9346,699.6108,0.0000,0.0000,0.0000,0.4940,0.2676,525.1298,0.3900,0.1849,0.3783,0.1869,492.8916,0.6100,0.2800,0.6100,0.2800,459.0164,0.0139,-0.0384,322.0944
18,630,2014,0.0100,0.0200,0.0100,0.0200,2000.0000,0.1900,0.3600,0.1900,0.3600,1894.7368,0.2000,0.4500,0.2000,0.4500,2250.0000,4.7999,3.7372,4.7198,3.7733,891.8331,1.3040,0.7263,1.2800,0.7139,615.6832,0.0100,0.0000,0.0000,0.5806,0.3111,584.9140,0.3924,0.2072,0.3902,0.2087,540.1007,1.8400,1.2508,1.8327,1.2303,666.3059,0.0103,-0.0301,406.4900
18,630,2015,0.0100,0.0200,0.0100,0.0200,2000.0000,0.1900,0.1900,0.1900,0.1900,1000.0000,0.1900,0.6400,0.1900,0.6400,3368.4211,4.5256,3.8802,4.4645,3.9781,833.7996,1.0990,1.0668,1.1431,1.1009,820.2020,0.0000,0.0000,0.0000,0.5493,0.2836,556.0267,0.4044,0.1785,0.3830,0.1775,445.2613,1.8434,1.1074,1.8283,1.1082,578.6677,0.1623,0.4015,2377.5323
18,631,1998,1.6600,1.9700,1.6600,1.9700,1186.7470,23.2300,38.7600,23.2300,38.7600,1668.5321,15.6000,35.2500,15.6000,35.2500,2259.6154,0.0400,0.0100,0.0400,0.0100,250.0000,1.4158,0.9955,1.4088,0.9923,715.3351,1.2900,0.3000,232.5581,0.0200,0.0100,500.0000,0.5765,0.2472,0.6133,0.2697,432.6176,0.5800,0.4400,0.5800,0.4400,758.6207,0.8989,2.2729,2792.7992
18,631,1999,1.7200,2.2400,1.7200,2.2400,1302.3256,21.1700,35.4300,21.1700,35.4300,1673.5947,14.8100,42.6400,14.8100,42.6400,2879.1357,0.0500,0.0000,0.0500,0.0000,0.0000,1.3984,0.9832,1.4131,1.0071,678.7708,1.2200,0.2500,204.9180,0.0100,0.0000,0.0000,0.7978,0.3268,0.8254,0.3434,402.0911,0.6000,0.4500,0.6000,0.4500,750.0000,0.6072,2.4424,3254.3403
18,631,2000,1.5100,2.2900,1.5100,2.2900,1516.5563,26.0200,41.7900,26.0200,41.7900,1606.0723,16.6700,53.2100,16.6700,53.2100,3191.9616,0.0900,0.0200,0.0900,0.0200,222.2222,0.1000,0.0200,0.1000,0.0200,200.0000,1.1600,0.1600,137.9310,0.0200,0.0100,500.0000,0.6046,0.2421,0.6150,0.2512,404.3013,0.9000,0.4500,0.9000,0.4500,500.0000,0.7445,2.5773,3211.8892
18,631,2001,1.6200,2.4200,1.6200,2.4200,1493.8272,21.3300,41.2000,21.3300,41.2000,1931.5518,16.7400,54.3700,16.7400,54.3700,3247.9092,0.0800,0.0200,0.0800,0.0200,250.0000,1.3700,0.3100,1.3700,0.3100,226.2774,1.1200,0.2300,205.3571,0.0300,0.0100,333.3333,0.6331,0.2997,0.6379,0.3095,437.1295,0.9200,0.5400,0.9200,0.5400,586.9565,0.7928,2.4036,3003.6546
18,631,2002,1.7200,2.7800,1.7200,2.7800,1616.2791,20.3400,30.9800,20.3400,30.9800,1523.1072,16.8600,16.2600,16.8600,16.2600,964.4128,0.0700,0.0100,0.0700,0.0100,142.8571,1.4616,0.8743,1.4585,0.8807,555.8845,1.0900,0.0500,45.8716,0.1000,0.0300,300.0000,0.6499,0.2834,0.6381,0.3046,456.0319,0.6000,0.2400,0.6000,0.2400,400.0000,0.6484,1.7539,2361.8644
18,631,2003,1.5600,2.0500,1.5600,2.0500,1314.1026,24.0100,39.1300,24.0100,39.1300,1629.7376,17.4100,49.4000,17.4100,49.4000,2837.4497,4.6562,3.5010,4.7036,3.5406,775.7921,1.0183,0.8401,1.0018,0.8416,787.6803,0.7780,0.3495,425.2275,0.7145,0.2713,418.3941,0.6481,0.2939,0.6359,0.3006,449.4376,2.4774,1.2156,2.4776,1.2018,487.0412,0.8023,2.3601,3116.0160
18,631,2004,1.5500,2.5700,1.5500,2.5700,1658.0645,25.3800,45.9200,25.3800,45.9200,1809.2987,16.5200,39.3200,16.5200,39.3200,2380.1453,4.6559,3.4929,4.7003,3.5440,790.0436,0.9616,0.8402,0.9614,0.8416,792.6188,0.7201,0.3054,406.2832,0.5218,0.2170,440.2700,0.6354,0.3017,0.6343,0.3140,445.3885,1.8448,0.9972,1.8293,0.9993,547.4427,0.7123,2.5829,3879.6312
18,631,2005,1.5100,1.4500,1.5100,1.4500,960.2649,26.7600,39.8100,26.7600,39.8100,1487.6682,16.3700,42.9600,16.3700,42.9600,2624.3128,0.0800,0.0200,0.0800,0.0200,250.0000,1.2997,0.9549,1.2875,0.9549,699.7173,1.0900,0.4400,403.6697,0.1300,0.0500,384.6154,0.8265,0.2826,0.8136,0.3049,363.3767,0.7600,0.2800,0.7600,0.2800,368.4211,0.6019,2.6823,3883.5026
18,631,2006,1.4800,1.9300,1.4800,1.9300,1304.0541,25.9700,45.7900,25.9700,45.7900,1763.1883,16.3500,48.0700,16.3500,48.0700,2940.0612,0.1000,0.0700,0.1000,0.0700,700.0000,1.2970,0.9260,1.2874,0.9262,660.0465,1.0800,0.2200,203.7037,0.1400,0.0500,357.1429,0.6369,0.2931,0.6366,0.3095,441.6577,0.6600,0.6900,0.6600,0.6900,1045.4545,0.6524,2.4963,3303.8080
18,631,2007,1.4700,1.9800,1.4700,1.9800,1346.9388,25.3200,43.0400,25.3200,43.0400,1699.8420,16.3600,49.7700,16.3600,49.7700,3042.1760,0.1000,0.0800,0.1000,0.0800,800.0000,1.2970,0.9548,1.2874,0.9563,681.9629,1.0400,0.2500,240.3846,0.1300,0.0500,384.6154,0.6058,0.2927,0.6282,0.3094,446.7039,0.7300,0.3900,0.7300,0.3900,534.2466,0.6576,2.4963,3308.8780
18,631,2008,1.4400,1.9700,1.4400,1.9700,1368.0556,24.1600,31.2800,24.1600,31.2800,1294.7020,16.6800,44.9700,16.6800,44.9700,2696.0432,0.0700,0.0300,0.0700,0.0300,428.5714,1.4590,0.9203,1.4531,0.9419,566.7560,0.9700,0.2100,216.4948,0.0100,0.0000,0.0000,0.6508,0.2872,0.6406,0.3022,446.0002,0.7400,0.1700,0.7400,0.1700,229.7297,0.8235,2.5218,2981.1255
18,631,2009,1.4300,1.7800,1.4300,1.7800,1244.7552,23.2400,27.5400,23.2400,27.5400,1185.0258,15.5700,44.2400,15.5700,44.2400,2841.3616,0.0500,0.0300,0.0500,0.0300,600.0000,1.6041,0.9968,1.5714,1.0342,605.4435,0.9700,0.1200,123.7113,0.0100,0.0000,0.0000,0.8276,0.2830,0.8183,0.3043,367.9523,0.7100,0.1100,0.7100,0.1100,154.9296,0.7708,2.4251,2803.6827
18,631,2010,1.4200,1.8500,1.4200,1.8500,1302.8169,23.0100,48.4200,23.0100,48.4200,2104.3025,15.1100,57.9700,15.1100,57.9700,3836.5321,0.0500,0.0400,0.0500,0.0400,800.0000,1.4771,0.8987,1.4957,0.9800,573.9105,0.8200,0.1700,207.3171,0.0100,0.0100,1000.0000,0.5991,0.2465,0.6187,0.2822,455.5604,0.7100,0.4300,0.7100,0.4300,605.6338,0.9628,2.9949,3252.8542
18,631,2011,1.4100,1.8400,1.4100,1.8400,1304.9645,22.8900,33.8100,22.8900,33.8100,1477.0642,15.0300,55.5400,15.0300,55.5400,3695.2761,0.0400,0.0300,0.0400,0.0300,750.0000,1.5227,0.9577,1.5140,0.9771,548.4331,0.8300,0.1500,180.7229,0.0100,0.0000,0.0000,0.6117,0.2191,0.6166,0.2343,395.5669,0.8100,0.2800,0.8100,0.2800,345.6790,0.9631,2.9806,3090.2143
18,631,2012,1.4200,1.8700,1.4200,1.8700,1316.9014,23.2200,55.7700,23.2200,55.7700,2401.8088,14.8000,50.4800,14.8000,50.4800,3410.8108,0.0400,0.0300,0.0400,0.0300,750.0000,1.4772,0.8990,1.4953,0.9800,620.5619,0.8500,0.1800,211.7647,0.0100,0.0100,1000.0000,0.6047,0.2322,0.6102,0.2435,391.2067,0.7300,0.1900,0.7300,0.1900,260.2740,0.6038,1.9855,2863.9262
18,631,2013,1.3700,1.8000,1.3700,1.8000,1313.8686,36.6900,28.0500,36.6900,28.0500,764.5135,15.6000,49.5100,15.6000,49.5100,3173.7179,0.0400,0.0400,0.0400,0.0400,1000.0000,1.4756,0.9380,1.4624,0.9914,722.3831,0.8100,0.2900,358.0247,0.0200,0.0100,500.0000,0.6051,0.2262,0.6075,0.2346,399.2410,0.2800,0.1100,0.2800,0.1100,392.8571,0.8343,2.6990,3189.1386
18,631,2014,1.3600,1.9600,1.3600,1.9600,1441.1765,31.7100,54.6200,31.7100,54.6200,1722.4850,15.5100,42.0300,15.5100,42.0300,2709.8646,0.0400,0.0300,0.0400,0.0300,750.0000,1.2995,0.9262,1.2865,0.9425,731.2966,0.6400,0.1400,218.7500,0.0200,0.0100,500.0000,0.6537,0.2396,0.6345,0.2522,403.6707,0.6000,0.2000,0.6000,0.2000,333.3333,0.5874,2.6894,3761.1780
18,631,2015,1.3400,1.7600,1.3400,1.7600,1313.4328,21.8500,34.5400,21.8500,34.5400,1580.7780,15.0600,59.0700,15.0600,59.1200,3925.6308,0.0400,0.0400,0.0400,0.0400,1000.0000,1.3773,0.9481,1.4402,0.9953,704.9627,0.7900,0.1400,177.2152,0.0200,0.0100,500.0000,0.5430,0.2361,0.5615,0.2546,456.9197,0.8900,0.4000,0.8900,0.4000,449.4382,0.7443,2.3706,3140.1022
18,632,1998,46.2360,85.6868,89.7422,175.5031,1917.2905,0.1900,0.2300,0.1900,0.2300,1210.5263,0.0400,0.0800,0.0400,0.0800,2000.0000,3.9837,2.9980,3.9996,2.9941,728.5503,1.4617,0.8599,1.4723,0.9022,669.3923,0.7573,0.3098,386.0486,0.4768,0.2043,483.3426,0.5143,0.2283,0.5233,0.2425,449.9569,0.0200,0.0300,0.0200,0.0300,1500.0000,1.3366,3.9954,3103.3609
18,632,1999,53.1404,86.2161,79.2546,135.5374,1746.4991,0.1800,0.2800,0.1800,0.2800,1555.5556,0.0300,0.0800,0.0300,0.0800,2666.6667,3.9760,2.9980,3.8950,2.9931,789.3038,1.3451,0.9842,1.3525,0.9988,764.5377,0.6322,0.3306,482.9132,0.5253,0.2258,468.5348,0.6609,0.2834,0.6676,0.3039,453.5127,0.0200,0.0200,0.0200,0.0200,1000.0000,0.5501,2.4947,3946.1239
18,632,2000,50.7628,84.9713,87.2056,156.2774,1769.4331,0.1400,0.1000,0.1400,0.1000,714.2857,0.0400,0.0900,0.0400,0.0900,2250.0000,4.7829,3.1769,4.8386,3.2044,678.0978,1.2629,0.9864,1.2797,1.0018,866.8484,0.3257,0.1966,591.9510,0.5294,0.3181,569.7228,0.5808,0.2380,0.5942,0.2352,406.9524,0.0100,0.0200,0.0100,0.0200,1976.9484,1.2775,3.9274,3165.5854
18,632,2001,53.9204,83.2988,77.1307,128.3313,1704.7766,0.1200,0.2100,0.1200,0.2100,1750.0000,0.0400,0.1100,0.0400,0.1100,2750.0000,3.6902,3.0604,3.6608,3.1010,814.7368,1.2642,0.9833,1.2550,0.9943,776.1846,0.8099,0.3421,445.5121,0.8658,0.5215,558.7435,0.4016,0.1717,0.4261,0.1777,418.9383,0.0000,0.0000,0.0000,0.0000,0.0000,0.6076,2.4947,3833.8055
18,632,2002,69.7821,99.4328,83.5218,113.7892,1403.4801,0.1200,0.1600,0.1200,0.1600,1333.3333,0.0500,0.0800,0.0500,0.0800,1600.0000,3.8182,3.1603,3.8301,3.2149,852.8075,1.4631,0.7275,1.4628,0.7763,582.6235,0.7017,0.3248,431.0841,0.8233,0.3948,503.8011,0.4794,0.2019,0.5276,0.2344,461.0388,0.0300,0.0000,0.0300,0.0000,0.0000,1.6619,4.5303,2980.1616
18,632,2003,53.2058,92.1206,79.3503,135.5687,1772.4329,0.1100,0.1500,0.1100,0.1500,1363.6364,0.0600,0.1500,0.0600,0.1500,2500.0000,3.8140,2.8074,3.8237,2.8066,805.6397,1.0760,0.8624,1.0762,0.8557,807.5000,0.4261,0.1859,441.1377,0.4817,0.1952,441.8417,0.6988,0.3582,0.7309,0.3666,509.1667,1.8446,0.9971,1.8296,0.9993,548.0922,0.8776,2.2776,3093.8663
18,632,2004,51.7637,78.4597,73.1517,121.1558,1676.1284,0.0800,0.1500,0.0800,0.1500,1875.0000,0.0600,0.1400,0.0600,0.1400,2333.3333,3.9749,2.8119,4.0136,2.8059,745.3399,1.0763,0.8624,1.0969,0.8508,736.8419,0.2757,0.1651,612.7268,0.5093,0.3074,613.7603,0.6980,0.3583,0.7309,0.3665,510.6211,1.8446,0.9971,1.8296,0.9993,571.9346,1.2106,3.4307,3323.6521
18,632,2005,54.6058,83.4824,82.8603,130.7641,1582.7998,0.0800,0.0800,0.0800,0.0800,1000.0000,0.0900,0.1600,0.0900,0.1600,1777.7778,3.8099,2.0942,3.7906,2.0931,713.0814,1.2877,0.9759,1.3070,0.9869,776.2607,0.7151,0.2783,352.3323,0.5636,0.3147,537.6574,0.6307,0.2897,0.6415,0.3140,455.3810,0.0700,0.0900,0.0700,0.0900,1285.7143,1.3489,4.3047,3077.9539
18,632,2006,55.3801,80.2116,74.8558,119.3101,1566.6505,0.0700,0.1200,0.0700,0.1200,1714.2857,0.0500,0.1100,0.0500,0.1100,2200.0000,3.9749,2.8119,3.9812,2.8059,789.3722,1.0005,0.8404,1.0015,0.8488,825.9800,0.6235,0.3686,531.4095,0.5247,0.3012,573.0836,0.7015,0.3365,0.7309,0.3474,472.4568,1.8445,1.1879,1.8296,1.1647,584.3457,1.4833,4.4101,2825.4453
18,632,2007,36.7372,81.9801,39.7409,90.7494,2327.7589,0.0600,0.2100,0.0600,0.2100,3500.0000,0.0300,0.0800,0.0300,0.0800,2666.6667,3.8073,2.4188,3.7751,2.4064,866.9631,0.9025,0.8366,0.8989,0.8469,870.6451,0.6054,0.3959,663.2782,0.6062,0.3702,597.2858,0.7096,0.3248,0.7300,0.3307,483.1833,1.8445,1.0186,1.8296,1.0163,867.8977,0.6588,3.0653,4061.2449
18,632,2008,53.5932,77.0704,64.9625,98.7307,1568.2065,0.0600,0.0600,0.0600,0.0600,1000.0000,0.0200,0.0500,0.0200,0.0500,2500.0000,3.6940,2.7166,3.7150,2.7960,799.5473,1.1330,1.2237,1.1521,1.2273,1024.4938,0.7048,0.3244,457.3406,0.5747,0.3017,540.0821,0.6136,0.3271,0.6407,0.3409,527.0922,0.0800,0.1100,0.0800,0.1100,1375.0000,0.6163,2.6915,3981.7117
18,632,2009,46.1930,87.6145,87.3881,171.4199,1976.5773,0.0600,0.0500,0.0600,0.0500,833.3333,0.0200,0.0400,0.0200,0.0400,2000.0000,3.9742,2.6571,3.9820,2.8077,691.3817,1.2785,0.8450,1.2508,0.8292,795.4188,0.6365,0.3303,489.4212,0.5135,0.2272,486.3127,0.6158,0.2850,0.6530,0.3131,447.9707,0.0600,0.1100,0.0600,0.1100,1833.3333,1.5931,4.3779,2480.3093
18,632,2010,41.3417,91.0682,83.7989,184.2070,2268.0601,0.0600,0.0800,0.0600,0.0800,1333.3333,0.0200,0.0500,0.0200,0.0500,2500.0000,3.8132,2.7683,3.8822,2.7954,765.1623,1.2621,0.8918,1.2501,0.8950,716.5677,0.5926,0.4230,715.9057,0.3078,0.2074,729.1512,0.6302,0.2932,0.6407,0.3143,486.8749,0.0800,0.0900,0.0800,0.0900,1125.0000,0.6097,2.4646,3801.1126
18,632,2011,47.1833,85.7785,57.4349,104.1439,1834.2071,0.0500,0.0700,0.0500,0.0700,1400.0000,0.0200,0.0500,0.0200,0.0500,2500.0000,3.8135,2.7687,3.8244,2.8062,774.4100,1.2817,0.9762,1.3206,1.0008,869.4844,0.2372,0.1286,541.1868,0.3913,0.2644,624.6473,0.6254,0.2856,0.6408,0.3145,459.6387,0.0700,0.2900,0.0700,0.2900,1976.9484,0.6643,2.6915,4004.4097
18,632,2012,51.9282,78.6964,67.4669,108.5842,1666.1212,0.0600,0.0900,0.0600,0.0900,1500.0000,0.0200,0.0500,0.0200,0.0500,2500.0000,3.8127,2.7982,3.8244,2.8066,762.8988,1.2600,0.8718,1.2863,0.8772,839.3414,0.5552,0.4222,753.0278,0.4744,0.3578,821.9869,0.6501,0.2821,0.6499,0.3053,488.0774,0.1000,0.1900,0.1000,0.1900,1900.0000,0.6056,2.4928,3883.1001
18,632,2013,50.6329,84.9858,73.2377,123.1529,1805.0671,0.0500,0.0500,0.0500,0.0500,1000.0000,0.0200,0.0500,0.0200,0.0500,2500.0000,3.8130,2.7937,3.8244,2.8063,816.5673,0.9066,0.8373,0.9082,0.8336,890.4986,0.5685,0.3927,736.0912,0.4179,0.3108,780.0465,0.6048,0.3364,0.6385,0.3409,519.5643,1.5496,0.9968,1.5562,0.9985,609.7647,0.6163,2.6821,3918.8431
18,632,2014,41.8795,84.5063,72.7936,155.9799,2182.3619,0.0500,0.0900,0.0500,0.0900,1800.0000,0.0200,0.0400,0.0200,0.0400,2000.0000,3.8132,2.7687,3.8231,2.8064,861.2607,1.2621,0.9193,1.2555,0.9377,784.1430,0.5717,0.3695,613.8359,0.2949,0.2093,757.4411,0.4739,0.2606,0.5024,0.2666,509.0214,0.0500,0.0500,0.0500,0.0500,1000.0000,1.5944,4.4167,2699.5500
18,632,2015,50.9965,87.7584,74.4711,130.1695,1802.8066,0.0500,0.0800,0.0500,0.0800,1600.0000,0.0200,0.0600,0.0200,0.0600,3000.0000,3.6922,2.7331,3.7143,2.7944,782.8028,1.2958,0.8292,1.3063,0.8222,715.8631,0.5460,0.4221,753.9833,0.3053,0.2074,754.0253,0.5108,0.2321,0.5106,0.2414,488.4393,0.1000,0.0500,0.1000,0.0500,500.0000,0.6326,2.6887,3974.2963
18,633,1998,3.6500,6.1700,3.6500,6.1700,1690.4110,23.8400,37.2500,23.8400,37.2500,1562.5000,23.9600,59.0700,23.9600,64.0600,2673.6227,0.6400,0.6800,0.6400,0.6800,1062.5000,0.0900,0.0200,0.0900,0.0200,222.2222,1.5500,0.2400,154.8387,0.7344,0.2247,293.8609,0.3100,0.1000,0.3100,0.1000,322.5806,0.8300,0.6100,0.8300,0.6100,734.9398,0.9678,1.9446,1812.1294
18,633,1999,3.4800,6.4400,3.4800,6.4400,1850.5747,23.8600,40.0600,23.8600,40.0600,1678.9606,24.1900,52.3200,24.1900,52.3200,2162.8772,0.4900,0.4600,0.4900,0.4600,938.7755,0.0200,0.0100,0.0200,0.0100,500.0000,1.3800,0.1500,108.6957,0.0000,0.0000,0.0000,0.3700,0.1000,0.3700,0.1000,270.2703,0.8300,0.6400,0.8300,0.6400,771.0843,0.2600,0.0350,134.6154
18,633,2000,3.5500,7.5100,3.5500,7.5100,2115.4930,23.2400,18.5700,23.2400,18.5700,799.0534,24.4200,49.6200,24.4200,49.6200,2031.9410,0.2700,0.2200,0.2700,0.2200,814.8148,0.0700,0.0100,0.0700,0.0100,142.8571,1.4100,0.1600,113.4752,0.0000,0.0000,0.0000,0.3200,0.0700,0.3200,0.0700,218.7500,0.6500,0.3000,0.6500,0.3000,461.5385,0.2400,0.0210,87.5000
18,633,2001,3.3100,6.1600,3.3100,6.1600,1861.0272,23.7800,42.5500,23.7800,42.5500,1789.3188,24.4100,57.5200,24.4100,57.5200,2356.4113,0.2300,0.2200,0.2300,0.2200,956.5217,0.0000,0.0000,0.0000,0.0000,0.0000,1.3100,0.1800,137.4046,0.0000,0.0000,0.0000,0.3900,0.1100,0.3900,0.1100,282.0513,0.7400,0.5100,0.7400,0.5100,689.1892,0.2000,0.0230,115.0000
18,633,2002,3.3800,5.3800,3.3800,5.3800,1591.7160,21.6500,31.0800,21.6500,31.0800,1435.5658,23.7800,38.6300,23.7800,38.6300,1624.4743,0.2200,0.2000,0.2200,0.2000,909.0909,0.0100,0.0000,0.0100,0.0000,0.0000,1.4000,0.0900,64.2857,2.3287,0.6276,222.9967,0.3900,0.0300,0.3900,0.0300,76.9231,0.7000,0.2100,0.7000,0.2100,300.0000,0.3100,0.0170,54.8387
18,633,2003,5.3600,7.8700,5.3600,7.8700,1468.2836,25.5400,35.9100,25.5400,35.9100,1406.0298,22.5000,46.6000,22.5000,46.6000,2071.1111,4.7851,3.5293,4.7190,3.5414,818.4820,1.1698,0.9253,1.1551,0.9347,719.0388,0.7128,0.2718,354.9240,0.7427,0.2879,395.7729,0.5939,0.2480,0.5780,0.2534,425.5924,2.4808,1.2491,2.4776,1.2299,514.2400,1.0767,1.6214,1546.2433
18,633,2004,4.7400,10.4000,4.7400,10.4000,2194.0928,24.6900,47.4800,24.6900,47.4800,1923.0458,22.8500,40.2900,22.8500,40.2900,1763.2385,4.7839,3.4919,4.7246,3.5433,846.6215,0.9616,0.8402,0.9621,0.8417,793.7050,0.7778,0.3293,431.2976,0.5688,0.2578,465.7174,0.6347,0.3013,0.6351,0.3133,447.4572,1.8867,1.2493,1.8706,1.2301,613.3355,1.0671,1.1598,1467.4361
18,633,2005,4.7200,8.2800,4.7200,8.2800,1754.2373,23.8900,37.6900,23.8900,37.6900,1577.6476,21.7800,36.4000,21.7800,36.4000,1671.2580,0.3500,0.4000,0.3500,0.4000,1142.8571,1.4744,0.8699,1.4944,0.9352,511.2655,1.1400,0.2300,201.7544,0.0000,0.0000,0.0000,0.3100,0.0800,0.3100,0.0800,258.0645,0.4600,0.0300,0.4600,0.0300,65.2174,0.2000,0.0270,135.0000
18,633,2006,4.6300,10.9700,4.6300,10.9700,2369.3305,24.3700,45.7700,24.3700,45.7700,1878.1288,22.3600,48.4400,22.3600,48.4400,2166.3685,0.4500,0.4100,0.4500,0.4100,911.1111,1.5305,0.9574,1.5435,0.9666,611.3219,1.1500,0.2200,191.3043,0.0000,0.0982,1090.9382,0.3000,0.0900,0.3000,0.0900,300.0000,0.3300,0.0300,0.3300,0.0300,90.9091,0.2000,0.5160,2580.0000
18,633,2007,4.3500,10.1300,4.3500,10.1300,2328.7356,24.9800,22.3400,24.9800,22.3400,894.3155,22.6200,53.4700,22.6200,53.4700,2363.8373,0.1800,0.1500,0.1800,0.1500,833.3333,0.0000,0.0229,0.0000,0.0210,999.4627,1.0600,0.2300,216.9811,0.6180,0.2380,362.6044,0.2200,0.0700,0.2200,0.0700,318.1818,0.5600,0.1700,0.5600,0.1700,303.5714,0.1600,0.2250,1406.2500
18,633,2008,4.2600,10.5700,4.2600,10.5700,2481.2207,25.3500,36.5700,25.3500,36.5700,1442.6036,22.7300,54.7600,22.7300,54.7600,2409.1509,0.0300,0.0000,0.0300,0.0000,0.0000,1.5334,0.9285,1.5665,0.9354,612.7208,0.9500,0.1200,126.3158,0.0000,0.0962,1077.8359,0.1700,0.0500,0.1700,0.0500,294.1176,0.3800,0.0700,0.3800,0.0700,184.2105,0.0800,0.1200,1500.0000
18,633,2009,4.1500,9.9400,4.1500,9.9400,2395.1807,24.9200,32.1000,24.9200,32.1000,1288.1220,21.6300,54.8400,21.6300,54.8400,2535.3675,0.0300,0.0000,0.0300,0.0000,0.0000,1.5403,0.9283,1.5688,0.9354,630.8558,0.8800,0.0600,68.1818,0.0000,0.0892,1051.1701,0.1100,0.0100,0.1100,0.0100,90.9091,0.2700,0.0500,0.2700,0.0500,185.1852,0.0600,0.0980,1633.3333
18,633,2010,4.1100,10.3600,4.1100,10.3600,2520.6813,24.6700,21.1600,24.6700,21.1600,857.7219,20.9900,18.6300,20.9900,18.6300,887.5655,0.0300,0.0200,0.0300,0.0200,666.6667,1.6912,0.9960,1.6749,1.0074,513.2383,0.8000,0.0200,25.0000,0.0100,0.0000,0.0000,0.1200,0.0400,0.1200,0.0400,333.3333,0.4000,0.2200,0.4000,0.2200,550.0000,0.0600,0.1090,1816.6667
18,633,2011,4.0900,10.3100,4.0900,10.3100,2520.7824,24.5500,39.7400,24.5500,39.7400,1618.7373,20.8900,15.8900,20.8900,15.8900,760.6510,0.0300,0.0000,0.0300,0.0000,0.0000,1.4035,0.9945,1.4113,0.9859,689.3831,0.8000,0.3900,487.5000,0.0200,0.0100,500.0000,0.1200,0.0300,0.1200,0.0300,250.0000,0.3100,0.1400,0.3100,0.1400,451.6129,0.0600,0.0770,1283.3333
